ID Region,Region,ID Comuna,Comuna,ID Administration,Administration,Average PSU,Average NEM,Number of records
1,Tarapacá,5,Alto Hospicio,1,Municipal,459.7980769230769,5.551052639358922,76.0
1,Tarapacá,5,Alto Hospicio,2,Particular Subvencionado,455.5536246276068,5.548646976195079,1289.0
1,Tarapacá,58,Colchane,1,Municipal,370.1666666666667,5.493333339691162,3.0
1,Tarapacá,108,Huara,1,Municipal,378.2307692307692,5.622666613260905,15.0
1,Tarapacá,108,Huara,2,Particular Subvencionado,,5.380000114440918,1.0
1,Tarapacá,113,Iquique,1,Municipal,445.32471264367814,5.56119629453422,877.0
1,Tarapacá,113,Iquique,2,Particular Subvencionado,514.7910216718266,5.680027340222783,2568.0
1,Tarapacá,113,Iquique,3,Particular Pagado,580.5619469026549,5.987235778715553,125.0
1,Tarapacá,113,Iquique,4,Corporación de Administración Delegada,432.49122807017545,5.367945207308416,75.0
1,Tarapacá,217,Pica,1,Municipal,443.55,5.658333321412404,24.0
1,Tarapacá,226,Pozo Almonte,1,Municipal,410.49142857142857,5.6240476131439205,211.0
1,Tarapacá,226,Pozo Almonte,2,Particular Subvencionado,373.0,4.900000095367432,1.0
2,Antofagasta,9,Antofagasta,1,Municipal,446.045598313126,5.5764513455499145,2365.0
2,Antofagasta,9,Antofagasta,2,Particular Subvencionado,520.5209611451943,5.608238491800958,2220.0
2,Antofagasta,9,Antofagasta,3,Particular Pagado,560.5695600475624,5.724391762743291,972.0
2,Antofagasta,19,Calama,1,Municipal,471.03838245373544,5.444533338961394,1734.0
2,Antofagasta,19,Calama,2,Particular Subvencionado,523.3288888888889,5.624281883879796,746.0
2,Antofagasta,19,Calama,3,Particular Pagado,550.8151658767772,5.745797111874535,484.0
2,Antofagasta,165,María Elena,1,Municipal,457.38392857142856,5.894531279802322,64.0
2,Antofagasta,170,Mejillones,1,Municipal,427.7151898734177,5.873052652258622,95.0
2,Antofagasta,297,San Pedro De Atacama,1,Municipal,460.67241379310343,5.5738709357477,32.0
2,Antofagasta,313,Taltal,1,Municipal,440.3235294117647,5.975741958618164,155.0
2,Antofagasta,321,Tocopilla,1,Municipal,392.136,5.475568862732299,167.0
2,Antofagasta,321,Tocopilla,2,Particular Subvencionado,508.27659574468083,5.653047629765102,105.0
3,Atacama,4,Alto Del Carmen,1,Municipal,447.9761904761905,5.583478264186693,23.0
3,Atacama,21,Caldera,1,Municipal,400.18518518518516,5.370857150214059,71.0
3,Atacama,21,Caldera,2,Particular Subvencionado,474.6082474226804,5.546363644166426,110.0
3,Atacama,39,Chañaral,1,Municipal,455.2,5.785590558540164,127.0
3,Atacama,39,Chañaral,2,Particular Subvencionado,449.42857142857144,5.8105555640326605,18.0
3,Atacama,68,Copiapó,1,Municipal,449.29201934703747,5.380735446045421,986.0
3,Atacama,68,Copiapó,2,Particular Subvencionado,519.5755968169761,5.521198772775602,1296.0
3,Atacama,68,Copiapó,3,Particular Pagado,619.9436090225564,6.02069181166355,159.0
3,Atacama,81,Diego De Almagro,1,Municipal,475.68333333333334,5.785092623145492,108.0
3,Atacama,81,Diego De Almagro,2,Particular Subvencionado,497.55371900826447,5.73225354140913,142.0
3,Atacama,93,Freirina,1,Municipal,434.6896551724138,5.842258114968577,32.0
3,Atacama,109,Huasco,1,Municipal,429.3357142857143,5.782073166312241,82.0
3,Atacama,317,Tierra Amarilla,1,Municipal,401.35057471264366,5.545999993218316,135.0
3,Atacama,330,Vallenar,1,Municipal,429.9808102345416,5.613992942938114,567.0
3,Atacama,330,Vallenar,2,Particular Subvencionado,541.347280334728,5.7970000267028805,261.0
3,Atacama,330,Vallenar,3,Particular Pagado,634.8939393939394,6.220285715375628,35.0
4,Coquimbo,7,Andacollo,1,Municipal,442.38392857142856,5.504062548279762,64.0
4,Coquimbo,7,Andacollo,2,Particular Subvencionado,461.1216216216216,5.6418421268463135,38.0
4,Coquimbo,27,Canela,1,Municipal,433.2717391304348,5.97137253892188,51.0
4,Coquimbo,62,Combarbalá,1,Municipal,446.020325203252,5.654964038793989,139.0
4,Coquimbo,62,Combarbalá,2,Particular Subvencionado,445.1521739130435,5.830384602913489,26.0
4,Coquimbo,69,Coquimbo,1,Municipal,457.10709504685406,5.478459904410622,937.0
4,Coquimbo,69,Coquimbo,2,Particular Subvencionado,489.8206465067779,5.550480220094157,2260.0
4,Coquimbo,111,Illapel,1,Municipal,433.04285714285714,5.561451116194861,318.0
4,Coquimbo,111,Illapel,2,Particular Subvencionado,509.8618784530387,5.701887760843549,196.0
4,Coquimbo,122,La Higuera,1,Municipal,364.5,5.5,1.0
4,Coquimbo,126,La Serena,1,Municipal,449.79542203147355,5.518267388267313,940.0
4,Coquimbo,126,La Serena,2,Particular Subvencionado,522.8511744966443,5.60361790650025,3404.0
4,Coquimbo,126,La Serena,3,Particular Pagado,590.3360655737705,5.869111580296981,485.0
4,Coquimbo,156,Los Vilos,1,Municipal,439.31404958677683,5.686275866935993,145.0
4,Coquimbo,156,Los Vilos,2,Particular Subvencionado,480.7654867256637,5.679062508046627,128.0
4,Coquimbo,174,Monte Patria,1,Municipal,445.0147058823529,5.611818191433741,121.0
4,Coquimbo,174,Monte Patria,2,Particular Subvencionado,470.6931818181818,5.446862753699808,51.0
4,Coquimbo,192,Ovalle,1,Municipal,459.64901664145236,5.5805471534640185,863.0
4,Coquimbo,192,Ovalle,2,Particular Subvencionado,516.9064824654623,5.640801112735249,1088.0
4,Coquimbo,192,Ovalle,3,Particular Pagado,645.1818181818181,6.012765955417715,47.0
4,Coquimbo,192,Ovalle,4,Corporación de Administración Delegada,427.0729166666667,5.201904766143314,63.0
4,Coquimbo,195,Paihuano,1,Municipal,414.72222222222223,5.460370416994448,27.0
4,Coquimbo,237,Punitaqui,1,Municipal,405.0,5.412586195715543,58.0
4,Coquimbo,237,Punitaqui,2,Particular Subvencionado,507.3333333333333,5.426842087193539,19.0
4,Coquimbo,271,Rio Hurtado,1,Municipal,403.2073170731707,5.4480851153109935,47.0
4,Coquimbo,278,Salamanca,1,Municipal,445.1985294117647,5.648461580276489,78.0
4,Coquimbo,278,Salamanca,2,Particular Subvencionado,480.35537190082647,5.711368825499096,263.0
4,Coquimbo,334,Vicuña,1,Municipal,418.5568181818182,5.460467302910636,107.0
4,Coquimbo,334,Vicuña,2,Particular Subvencionado,468.54146341463417,5.755910939050589,249.0
5,Valparaíso,1,Algarrobo,1,Municipal,434.8414634146341,5.5112244790914104,99.0
5,Valparaíso,1,Algarrobo,2,Particular Subvencionado,503.1818181818182,5.648000024159749,75.0
5,Valparaíso,16,Cabildo,1,Municipal,431.0894308943089,5.558678569112505,283.0
5,Valparaíso,16,Cabildo,2,Particular Subvencionado,544.2592592592592,5.7269491583614025,118.0
5,Valparaíso,22,Calera,1,Municipal,395.5217391304348,5.281811603601428,140.0
5,Valparaíso,22,Calera,2,Particular Subvencionado,514.4387755102041,5.691068710261629,530.0
5,Valparaíso,22,Calera,3,Particular Pagado,552.0079365079365,6.170307716956505,65.0
5,Valparaíso,22,Calera,4,Corporación de Administración Delegada,451.6465517241379,5.278455895536086,136.0
5,Valparaíso,24,Calle Larga,1,Municipal,401.8888888888889,5.032926850202607,41.0
5,Valparaíso,24,Calle Larga,2,Particular Subvencionado,455.06976744186045,5.467058817545573,51.0
5,Valparaíso,24,Calle Larga,3,Particular Pagado,588.3157894736842,6.04000000520186,22.0
5,Valparaíso,30,Cartagena,1,Municipal,427.2056074766355,5.593650806517828,126.0
5,Valparaíso,30,Cartagena,2,Particular Subvencionado,476.7919075144509,5.561157891624852,191.0
5,Valparaíso,31,Casablanca,1,Municipal,424.20081967213116,5.56924813851378,134.0
5,Valparaíso,31,Casablanca,2,Particular Subvencionado,486.7429906542056,5.67616666952769,243.0
5,Valparaíso,31,Casablanca,3,Particular Pagado,575.25,5.625,2.0
5,Valparaíso,33,Catemu,1,Municipal,391.34507042253523,5.390666669209798,75.0
5,Valparaíso,33,Catemu,2,Particular Subvencionado,433.625,5.475555594005282,63.0
5,Valparaíso,63,Con Cón,1,Municipal,416.8181818181818,5.5600000235993985,61.0
5,Valparaíso,63,Con Cón,2,Particular Subvencionado,537.3333333333334,5.758161292537566,310.0
5,Valparaíso,63,Con Cón,3,Particular Pagado,636.4070796460177,6.153615364661584,131.0
5,Valparaíso,86,El Quisco,1,Municipal,446.8333333333333,5.447692311727083,52.0
5,Valparaíso,86,El Quisco,2,Particular Subvencionado,495.02941176470586,5.592894742363377,38.0
5,Valparaíso,87,El Tabo,1,Municipal,433.90909090909093,5.541944450802273,36.0
5,Valparaíso,87,El Tabo,2,Particular Subvencionado,418.9852941176471,5.336607141154153,56.0
5,Valparaíso,103,Hijuelas,1,Municipal,424.47701149425285,5.557722780964162,102.0
5,Valparaíso,103,Hijuelas,2,Particular Subvencionado,503.9671052631579,5.81915664098349,83.0
5,Valparaíso,115,Isla De Pascua,1,Municipal,411.2173913043478,5.474571411950247,71.0
5,Valparaíso,115,Isla De Pascua,2,Particular Subvencionado,516.8942307692307,5.842727253653786,55.0
5,Valparaíso,116,Juan Fernandez,1,Municipal,467.65,5.643636443398216,11.0
5,Valparaíso,118,La Cruz,1,Municipal,424.8968253968254,5.485342469933915,74.0
5,Valparaíso,118,La Cruz,2,Particular Subvencionado,455.8225806451613,5.503676456563613,69.0
5,Valparaíso,123,La Ligua,1,Municipal,430.1809701492537,5.5395114087903154,308.0
5,Valparaíso,123,La Ligua,2,Particular Subvencionado,519.9839285714286,5.730827821011575,304.0
5,Valparaíso,138,Limache,1,Municipal,431.22429906542055,5.458666684892442,136.0
5,Valparaíso,138,Limache,2,Particular Subvencionado,474.0893854748603,5.543849777167951,641.0
5,Valparaíso,142,Llay Llay,1,Municipal,464.33660130718954,5.636358409947743,173.0
5,Valparaíso,142,Llay Llay,2,Particular Subvencionado,472.0422535211268,5.521898740454565,81.0
5,Valparaíso,151,Los Andes,1,Municipal,462.04605263157896,5.617688106609924,731.0
5,Valparaíso,151,Los Andes,2,Particular Subvencionado,504.6545667447307,5.664746842806852,474.0
5,Valparaíso,151,Los Andes,3,Particular Pagado,617.3823529411765,5.93487016566388,154.0
5,Valparaíso,151,Los Andes,4,Corporación de Administración Delegada,464.3160377358491,5.527196658705069,239.0
5,Valparaíso,183,Nogales,1,Municipal,424.4642857142857,5.576530602513527,49.0
5,Valparaíso,183,Nogales,2,Particular Subvencionado,446.6991341991342,5.57109024291648,267.0
5,Valparaíso,190,Olmué,1,Municipal,440.3775510204082,5.34898307767965,59.0
5,Valparaíso,190,Olmué,2,Particular Subvencionado,455.41975308641975,5.537142879360324,91.0
5,Valparaíso,201,Panquehue,1,Municipal,422.6,5.56509092504328,55.0
5,Valparaíso,201,Panquehue,3,Particular Pagado,620.375,6.11772725798867,22.0
5,Valparaíso,202,Papudo,1,Municipal,396.0,5.500232563462368,43.0
5,Valparaíso,215,Petorca,1,Municipal,424.1,5.642195143350741,82.0
5,Valparaíso,215,Petorca,2,Particular Subvencionado,467.05,5.933939384691643,33.0
5,Valparaíso,229,Puchuncaví,1,Municipal,437.4496124031008,5.6812162173760905,150.0
5,Valparaíso,242,Putaendo,1,Municipal,392.1818181818182,5.482105280223646,38.0
5,Valparaíso,242,Putaendo,2,Particular Subvencionado,450.0740740740741,5.644696972586892,67.0
5,Valparaíso,252,Quillota,1,Municipal,434.58251231527095,5.502698760651145,481.0
5,Valparaíso,252,Quillota,2,Particular Subvencionado,513.1362179487179,5.544019426882846,1034.0
5,Valparaíso,252,Quillota,3,Particular Pagado,563.5454545454545,5.799683263398943,443.0
5,Valparaíso,253,Quilpué,1,Municipal,431.609756097561,5.4593652669995825,907.0
5,Valparaíso,253,Quilpué,2,Particular Subvencionado,512.875843780135,5.587491236025827,2285.0
5,Valparaíso,253,Quilpué,3,Particular Pagado,523.4429530201343,5.651428572139385,161.0
5,Valparaíso,257,Quintero,1,Municipal,397.93333333333334,5.426052653998659,116.0
5,Valparaíso,257,Quintero,2,Particular Subvencionado,491.86103151862466,5.718253175518181,395.0
5,Valparaíso,268,Rinconada,2,Particular Subvencionado,485.2586206896552,5.415999984741211,30.0
5,Valparaíso,279,San Antonio,1,Municipal,446.3594527363184,5.618678429053219,457.0
5,Valparaíso,279,San Antonio,2,Particular Subvencionado,485.1793388429752,5.587038875889863,1417.0
5,Valparaíso,279,San Antonio,3,Particular Pagado,457.0,4.96999979019165,1.0
5,Valparaíso,283,San Esteban,1,Municipal,422.57142857142856,5.3662162084837215,74.0
5,Valparaíso,285,San Felipe,1,Municipal,449.9644128113879,5.603170033490623,352.0
5,Valparaíso,285,San Felipe,2,Particular Subvencionado,501.98304157549234,5.734832347967686,1015.0
5,Valparaíso,285,San Felipe,3,Particular Pagado,616.0648148148148,6.212325602538826,129.0
5,Valparaíso,285,San Felipe,4,Corporación de Administración Delegada,479.42290748898677,5.550544764745096,257.0
5,Valparaíso,306,Santa Maria,1,Municipal,412.43589743589746,5.302545486796986,55.0
5,Valparaíso,306,Santa Maria,2,Particular Subvencionado,421.1461538461538,5.458461535282624,79.0
5,Valparaíso,308,Santo Domingo,1,Municipal,488.7083333333333,5.687333329518636,106.0
5,Valparaíso,308,Santo Domingo,2,Particular Subvencionado,511.32278481012656,5.6113253444074145,83.0
5,Valparaíso,308,Santo Domingo,3,Particular Pagado,580.75,6.103333314259847,3.0
5,Valparaíso,331,Valparaiso,1,Municipal,460.5852439741329,5.499764943800057,2065.0
5,Valparaíso,331,Valparaiso,2,Particular Subvencionado,487.28155339805824,5.5525257820212675,3329.0
5,Valparaíso,331,Valparaiso,3,Particular Pagado,574.3447802197802,5.8251741264589985,403.0
5,Valparaíso,331,Valparaiso,4,Corporación de Administración Delegada,472.18099547511315,5.55642022975224,258.0
5,Valparaíso,337,Villa Alemana,1,Municipal,475.63839285714283,5.438575217465926,379.0
5,Valparaíso,337,Villa Alemana,2,Particular Subvencionado,527.3178939034046,5.619045616618374,1429.0
5,Valparaíso,337,Villa Alemana,3,Particular Pagado,587.3658536585366,5.901236376328902,278.0
5,Valparaíso,339,Viña Del Mar,1,Municipal,446.72940340909093,5.442622029416001,887.0
5,Valparaíso,339,Viña Del Mar,2,Particular Subvencionado,516.3467801628424,5.5721994644047195,2987.0
5,Valparaíso,339,Viña Del Mar,3,Particular Pagado,591.4065186246419,5.920115610231707,1571.0
5,Valparaíso,339,Viña Del Mar,4,Corporación de Administración Delegada,455.2763157894737,5.1711764868567975,170.0
5,Valparaíso,344,Zapallar,1,Municipal,481.765625,5.45760566415921,71.0
5,Valparaíso,344,Zapallar,2,Particular Subvencionado,529.1153846153846,5.872580651314028,31.0
6,O'Higgins,40,Chépica,1,Municipal,471.65294117647056,5.9749074202996715,108.0
6,O'Higgins,45,Chimbarongo,1,Municipal,470.71604938271605,5.932393632036574,189.0
6,O'Higgins,45,Chimbarongo,2,Particular Subvencionado,496.21854304635764,5.542983452918121,181.0
6,O'Higgins,52,Codegua,1,Municipal,415.55882352941177,5.600000004435694,86.0
6,O'Higgins,52,Codegua,2,Particular Subvencionado,428.38235294117646,5.570000012715657,18.0
6,O'Higgins,56,Coinco,1,Municipal,423.9259259259259,5.566388871934679,36.0
6,O'Higgins,61,Coltauco,1,Municipal,413.6730769230769,5.481834862210335,109.0
6,O'Higgins,61,Coltauco,2,Particular Subvencionado,449.3626373626374,5.4587155744570115,109.0
6,O'Higgins,82,Doñihue,1,Municipal,436.141975308642,5.387894735001681,114.0
6,O'Higgins,82,Doñihue,2,Particular Subvencionado,573.575,5.858032765935679,61.0
6,O'Higgins,101,Graneros,1,Municipal,414.18125,5.405272709239613,110.0
6,O'Higgins,101,Graneros,2,Particular Subvencionado,473.6556473829201,5.449069782745006,430.0
6,O'Higgins,133,Las Cabras,1,Municipal,430.3811188811189,5.690051822464701,193.0
6,O'Higgins,133,Las Cabras,2,Particular Subvencionado,553.1,5.7442424417746185,99.0
6,O'Higgins,140,Litueche,1,Municipal,480.1363636363636,5.712741959479548,62.0
6,O'Higgins,146,Lolol,1,Municipal,429.14285714285717,5.649122823748672,57.0
6,O'Higgins,159,Machalí,1,Municipal,418.7530120481928,5.433211699019384,137.0
6,O'Higgins,159,Machalí,2,Particular Subvencionado,529.3016304347826,5.709847316790476,394.0
6,O'Higgins,159,Machalí,3,Particular Pagado,602.9782608695652,5.850961561386402,208.0
6,O'Higgins,164,Marchigüe,1,Municipal,439.375,5.130625069141388,16.0
6,O'Higgins,175,San Francisco De Mostazal,1,Municipal,421.22727272727275,5.452105242506902,133.0
6,O'Higgins,175,San Francisco De Mostazal,2,Particular Subvencionado,435.6666666666667,5.232000017166138,10.0
6,O'Higgins,178,Nancagua,1,Municipal,420.7258064516129,5.564999998832236,98.0
6,O'Higgins,178,Nancagua,2,Particular Subvencionado,540.8163265306123,5.709807680203364,52.0
6,O'Higgins,180,Navidad,1,Municipal,424.2155172413793,5.5204225325248615,71.0
6,O'Higgins,188,Olivar,1,Municipal,421.6358695652174,5.337410735232489,112.0
6,O'Higgins,188,Olivar,2,Particular Subvencionado,463.5609756097561,5.538200044631958,50.0
6,O'Higgins,199,Palmilla,1,Municipal,421.79411764705884,5.535490223005707,51.0
6,O'Higgins,203,Paredones,1,Municipal,426.65384615384613,5.592666700151232,45.0
6,O'Higgins,213,Peralillo,1,Municipal,445.65,5.71587629908139,97.0
6,O'Higgins,216,Peumo,1,Municipal,412.05882352941177,5.6295522718287225,67.0
6,O'Higgins,216,Peumo,2,Particular Subvencionado,445.62,5.622985085444664,67.0
6,O'Higgins,218,Pichidegua,1,Municipal,425.2432432432432,5.5085365830398185,82.0
6,O'Higgins,219,Pichilemu,1,Municipal,476.0405405405405,5.6569767515788705,129.0
6,O'Higgins,219,Pichilemu,2,Particular Subvencionado,541.1428571428571,6.010952393213908,84.0
6,O'Higgins,223,Placilla,1,Municipal,400.55,5.5086666742960615,15.0
6,O'Higgins,255,Quinta De Tilcoco,1,Municipal,408.62,5.541562512516975,64.0
6,O'Higgins,255,Quinta De Tilcoco,2,Particular Subvencionado,500.4240506329114,5.789012320247697,81.0
6,O'Higgins,259,Rancagua,1,Municipal,494.6716281895504,5.605205693784979,1978.0
6,O'Higgins,259,Rancagua,2,Particular Subvencionado,489.2820284697509,5.566276773148977,1924.0
6,O'Higgins,259,Rancagua,3,Particular Pagado,615.8886010362694,5.949302683244473,674.0
6,O'Higgins,259,Rancagua,4,Corporación de Administración Delegada,477.1857798165138,5.366523493696379,746.0
6,O'Higgins,265,Rengo,1,Municipal,458.75180505415165,5.49060653935695,647.0
6,O'Higgins,265,Rengo,2,Particular Subvencionado,550.2120689655172,5.780903231713079,311.0
6,O'Higgins,266,Requinoa,1,Municipal,401.8557692307692,5.55141414777197,99.0
6,O'Higgins,266,Requinoa,2,Particular Subvencionado,543.2194444444444,5.638190959566202,199.0
6,O'Higgins,286,San Fernando,1,Municipal,465.136460554371,5.43969595190641,592.0
6,O'Higgins,286,San Fernando,2,Particular Subvencionado,531.3046511627907,5.647857153833394,742.0
6,O'Higgins,286,San Fernando,3,Particular Pagado,625.2404580152672,6.081632685499127,147.0
6,O'Higgins,286,San Fernando,4,Corporación de Administración Delegada,457.2774566473988,5.562772514695805,422.0
6,O'Higgins,302,San Vicente,1,Municipal,450.74813895781637,5.490876842889009,480.0
6,O'Higgins,302,San Vicente,2,Particular Subvencionado,557.6761229314421,5.707605946872194,473.0
6,O'Higgins,304,Santa Cruz,1,Municipal,460.079,5.658900534711375,575.0
6,O'Higgins,304,Santa Cruz,2,Particular Subvencionado,573.3366834170854,5.836825411876584,441.0
6,O'Higgins,304,Santa Cruz,3,Particular Pagado,608.78125,6.0197143009730745,35.0
7,Maule,34,Cauquenes,1,Municipal,460.02832244008715,5.70359925922967,542.0
7,Maule,34,Cauquenes,2,Particular Subvencionado,494.37105263157895,5.8810360410191995,222.0
7,Maule,38,Chanco,1,Municipal,442.9609375,5.7550684915830015,73.0
7,Maule,57,Colbún,1,Municipal,469.2686567164179,5.505952363922482,84.0
7,Maule,57,Colbún,2,Particular Subvencionado,404.5,5.349999934434891,16.0
7,Maule,66,Constitución,1,Municipal,460.0851063829787,5.444720514072395,161.0
7,Maule,66,Constitución,2,Particular Subvencionado,560.478,5.820106387983823,283.0
7,Maule,66,Constitución,3,Particular Pagado,676.875,6.4006667137146,30.0
